video_id,title,keyword,keyword_zh,school_slug,school_zh,school_raw,school_status,township_slug,sentence_1,sentence_1_zh,sentence_2,sentence_2_zh,youtube,in_existing_csv
AbP3UnbehKg,Word of the Day: height (n) 身高,height (n),身高,xishi,彰化縣福興鄉西勢國小,彰化縣福興鄉西勢國小,ok,fuxing,The nurse is measuring the students' heights.,護理師正在量學生的身高。,The school measures students' heights to track their growth.,學校量學生的身高來追蹤他們的成長。,https://www.youtube.com/watch?v=AbP3UnbehKg,True
iubyq-RrpqM,Word of the Day: library (n) 圖書館,library (n),圖書館,fude,彰化縣永靖鄉福德國小,彰化縣永靖鄉福德國小,ok,yongjing,The students go and learn about the library.,同學們到圖書館參觀學習。,They learn about all the things they can do at the library.,他們學習在圖書館能夠做的事情。,https://www.youtube.com/watch?v=iubyq-RrpqM,True
57Hhz_9UgHg,Word of the Day: spelling contest 拼字比賽,spelling contest,拼字比賽,xishi,彰化縣福興鄉西勢國小,彰化縣福興鄉西勢國小,ok,fuxing,"In the spelling contest, the teacher reads aloud a word for students to spell.",在拼字比賽中，老師大聲讀出一個單字讓學生拼出來。,The students write the word and hold up their paper in the spelling contest.,在拼字比賽中，同學們將字寫下來並且將他們的白板舉高。,https://www.youtube.com/watch?v=57Hhz_9UgHg,True
XNXVr8bvkcY,Word of the Day: study hall 自修時間,study hall,自修時間,fude,彰化縣永靖鄉福德國小,彰化縣永靖鄉福德國小,ok,yongjing,The students are diligently studying in study hall.,學生們在自修時間認真學習。,In study hall the students have to work independently and quietly.,在自修時間，學生必須獨立、安靜地學習。,https://www.youtube.com/watch?v=XNXVr8bvkcY,True
QeCq6iLVvaI,Word of the Day: jump rope 跳繩,jump rope,跳繩,dongshing,彰化縣鹿港鎮東興國小,彰化縣鹿港鎮東興國小,ok,lukang,Jumping rope is a great form of cardio.,跳繩是一種很好的有氧運動。,"Once you get the hang of it, you can jump rope really fast!",一旦掌握了竅門，你就能跳得很快！,https://www.youtube.com/watch?v=QeCq6iLVvaI,False
0BTVE5z67BY,Word of the Day: warm up 暖身,warm up,暖身,xishi,彰化縣福興鄉西勢國小,彰化縣福興鄉西勢國小,ok,fuxing,The students do warm-up exercises.,學生們進行熱身練習。,They do strecthes for their warm-up.,他們做伸展運動來熱身。,https://www.youtube.com/watch?v=0BTVE5z67BY,False
2zJYPpk1WUY,Word of the Day: jump rope 跳繩,jump rope,跳繩,sinjuang,彰化縣和美鎮新庄國小,彰化縣鹿港鎮新庄國小,ok,hemei,Jumping rope is a great form of cardio.,跳繩是一種很好的有氧運動。,"Once you get the hang of it, you can jump rope really fast!",一旦掌握了竅門，你就能跳得很快！,https://www.youtube.com/watch?v=2zJYPpk1WUY,False
fla-fAkfc64,Word of the Day: water quality 水質,water quality,水質,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,The students learn about water quality in class.,學生在課堂上了解水質。,The teacher teaches the importance of water quality.,老師教導水質的重要性。,https://www.youtube.com/watch?v=fla-fAkfc64,True
H7qYKD4P_G4,Word of the Day: percussion (n) 打擊樂器,percussion (n),打擊樂器,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,Percussion means you must strike or hit something to make a sound.,打擊樂器意味著您必須敲打或敲打某物才能發出聲音。,Many musical instruments are percussion instruments such as the drums and the yangqin.,許多樂器都是打擊樂器，如鼓和揚琴等。,https://www.youtube.com/watch?v=H7qYKD4P_G4,True
MvixPKSLeqM,Word of the Day: Chinese flute 笛子,Chinese flute,笛子,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,The students play the Chinese flute in class.,學生在課堂上吹中國笛。,They practice the Chinese flute in class.,他們在課堂上練習中國笛。,https://www.youtube.com/watch?v=MvixPKSLeqM,True
OnN60mB0K7A,Word of the Day: high jump 跳高,high jump,跳高,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,The students train for the high jump event.,學生們為跳高項目進行訓練。,They take turns doing the high jump.,他們輪流跳高。,https://www.youtube.com/watch?v=OnN60mB0K7A,True
N-sgijYjQl8,Word of the Day: nurse's office 保健室,nurse's office,保健室,hsinmin,彰化縣田中鎮新民國小,彰化縣田中鎮新民國小,ok,tianzhong,The students get their height measured in the nurse's office.,學生在護士辦公室測量身高。,The students take an eye test in the nurse's office.,學生在護士辦公室接受視力檢查。,https://www.youtube.com/watch?v=N-sgijYjQl8,True
cNJ5QyakzYc,Word of the Day: correct (v) 批改,correct (v),批改,daan,彰化縣田中鎮大安國小,彰化縣田中鎮大安國小,ok,tianzhong,The teachers correct the students' work.,老師批改同學的作業。,They use a red pen to correct the students' work.,他們使用紅筆來批改學生的作業。,https://www.youtube.com/watch?v=cNJ5QyakzYc,False
2ZqtrAztY1U,Word of the Day: tee-ball 樂樂棒球,tee-ball,樂樂棒球,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,"In tee-ball, you hit the ball with a bat.",在玩樂樂棒時，您使用球棒擊球。,"To score a point in tee-ball, the runner has to get to the home plate.",要在樂樂棒的比賽中得分，跑者必須到達本壘。,https://www.youtube.com/watch?v=2ZqtrAztY1U,False
2mYc40Dv9vY,Word of the Day: eye test 視力檢查,eye test,視力檢查,hsinmin,彰化縣田中鎮新民國小,彰化縣田中鎮新民國小,ok,tianzhong,The students take an eye test in the nurse's office.,學生在護士辦公室接受視力檢查。,They take an eye test to check their vision.,他們進行視力測試來檢查他們的視力。,https://www.youtube.com/watch?v=2mYc40Dv9vY,True
El6JT0HRuss,Word of the Day: plant (v) 種植,plant (v),種植,jhutang,彰化縣竹塘鄉竹塘國小,彰化縣竹塘鄉竹塘國小,ok,zhutang,The students plant seedlings in the school garden.,學生們在學校花園裡種樹苗。,They work together to plant the seedlings.,他們一起努力種植幼苗。,https://www.youtube.com/watch?v=El6JT0HRuss,True
i7KYL-kDTac,Word of the Day: kumquat (n) 金桔,kumquat (n),金桔,fude,彰化縣永靖鄉福德國小,彰化縣永靖鄉福德國小,ok,yongjing,The students cook kumquats in class.,學生們在課堂上煮金桔。,They cook the kumquat with sugar to make candied kumquat.,他們把金桔加糖煮成蜜餞金桔。,https://www.youtube.com/watch?v=i7KYL-kDTac,True
c0jeoopgKDw,Word of the Day: correct (v) 批改,correct (v),批改,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,The teachers correct the students' work.,老師批改同學的作業。,They use a red pen to correct the students' work.,他們使用紅筆來批改學生的作業。,https://www.youtube.com/watch?v=c0jeoopgKDw,False
JcSi7tXMVaA,Word of the Day: book fair 書展,book fair,書展,datong,彰化縣伸港鄉大同國小,彰化縣伸港鄉大同國小,ok,shenkang,The students go to a book fair in Taipei.,學生們到台北參加書展。,They see many different books at the book fair.,他們在書展上看到了許多不同的書。,https://www.youtube.com/watch?v=JcSi7tXMVaA,True
TMqZ0plYGkE,Word of the Day: nature (n) 自然,nature (n),自然,hsinmin,彰化縣田中鎮新民國小,彰化縣田中鎮新民國小,ok,tianzhong,The students take a test on nature.,學生們在考自然。,The students have been studying nature in class.,學生在上自然課。,https://www.youtube.com/watch?v=TMqZ0plYGkE,True
EOIa3Xwroq0,Word of the Day: basketball (n) 籃球,basketball (n),籃球,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,The students play basketball outside.,同學們在外面打籃球。,They shoot the ball when playing basketball.,他們在打籃球的時候投籃。,https://www.youtube.com/watch?v=EOIa3Xwroq0,False
YbDsQti6qZc,Word of the Day: storytelling contest 說故事比賽,storytelling contest,說故事比賽,xizhou,彰化縣溪州鄉溪州國小,彰化縣溪州鄉溪州國小,ok,xizhou,The students participate in a storytelling contest.,學生們參加說故事比賽。,They each tell a story for the storytelling contest.,他們每人為說故事比賽講一個故事。,https://www.youtube.com/watch?v=YbDsQti6qZc,True
m7rGEUc-UqQ,Word of the Day: riddle (n) 謎語,riddle (n),謎語,dongshing,彰化縣鹿港鎮東興國小,彰化縣鹿港鎮東興國小,ok,lukang,The school displays riddles on the outdoor stage.,學校在戶外舞台上展示謎語。,The students try to solve the riddles.,學生嘗試解開謎語。,https://www.youtube.com/watch?v=m7rGEUc-UqQ,True
gU5lv42hQ4A,Word of the Day: nurse's office 保健室,nurse's office,保健室,xizhou,彰化縣溪州鄉溪州國小,彰化縣溪州鄉溪州國小,ok,xizhou,The students get their height measured in the nurse's office.,學生在護士辦公室測量身高。,The students take an eye test in the nurse's office.,學生在護士辦公室接受視力檢查。,https://www.youtube.com/watch?v=gU5lv42hQ4A,False
O6A-1eXLCn4,Word of the Day: stretch (v) 伸展,stretch (v),伸展,hsinmin,彰化縣田中鎮新民國小,彰化縣田中鎮新民國小,ok,tianzhong,The students stretch in class.,學生在課堂上做伸展律動。,They follow the instructions of the teacher to stretch in class.,他們在課堂上照老師的指示做伸展運動。,https://www.youtube.com/watch?v=O6A-1eXLCn4,True
R_1Y8vx3LMY,Word of the Day: online test 線上測驗,online test,線上測驗,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,The students take online tests in class.,學生在課堂上進行線上測驗。,They use tablets to take their online tests.,他們使用平板進行線上測試。,https://www.youtube.com/watch?v=R_1Y8vx3LMY,True
88LfYTU_l58,Word of the Day: tablet (n) 平板,tablet (n),平板,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,The students are using tablets with keyboards in class.,同學們在課堂上使用加上鍵盤的平板。,The students are using their tablets to learn new things in class.,同學們在課堂上使用他們的平板來學習新的事物。,https://www.youtube.com/watch?v=88LfYTU_l58,False
zNu8kwLegdM,Word of the Day: rice ball 元宵,rice ball,元宵,fude,彰化縣永靖鄉福德國小,彰化縣永靖鄉福德國小,ok,yongjing,The students make rice balls in class.,學生在課堂上做元宵。,These rice balls are made for certain holidays in Taiwan.,這些元宵是為台灣的某些節慶而製作的。,https://www.youtube.com/watch?v=zNu8kwLegdM,True
StGd_R73rb0,Word of the Day: check out 借書,check out,借書,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,The students check out books from the library at recess.,同學們利用下課到圖書室借書。,"After the librarian checks out the students' books, they can take them home to read.",向圖書館員辦理借閱手續後，同學們可以將書帶回家看。,https://www.youtube.com/watch?v=StGd_R73rb0,False
ZwD7_fxjMSs,Word of the Day: recess (n) 下課時間,recess (n),下課時間,hsinmin,彰化縣田中鎮新民國小,彰化縣田中鎮新民國小,ok,tianzhong,"After the bell rings for recess, most students go outside to play.",下課鈴聲響起後，大多數學生都在外面玩。,"Recess is when kids can play outside, run around, and have fun.",下課時間是孩子們可以在外面玩耍、跑來跑去、玩得開心的時候。,https://www.youtube.com/watch?v=ZwD7_fxjMSs,False
m58yGZFQChU,Word of the Day: recess (n) 下課時間,recess (n),下課時間,dingfan,彰化縣鹿港鎮頂番國小,彰化縣鹿港鎮頂番國小,ok,lukang,"After the bell rings for recess, most students go outside to play.",下課鈴聲響起後，大多數學生都在外面玩。,"Recess is when kids can play outside, run around, and have fun.",下課時間是孩子們可以在外面玩耍、跑來跑去、玩得開心的時候。,https://www.youtube.com/watch?v=m58yGZFQChU,False
vgY12_-zJ_s,Word of the Day: weekly English 每週英語,weekly English,每週英語,sinjuang,彰化縣和美鎮新庄國小,彰化縣和美鎮新庄國小,ok,hemei,The school has a weekly English program.,學校有每週英語的方案。,"For the weekly English program, the students have to learn a new sentence in English.",這個方案是要學生每個禮拜學講一句英語。,https://www.youtube.com/watch?v=vgY12_-zJ_s,False
VsKKq1ttAYY,Word of the Day: wash your hands 洗手,wash your hands,洗手,sinjuang,彰化縣和美鎮新庄國小,彰化縣和美鎮新庄國小,ok,hemei,It's important to wash your hands after using the bathroom.,上完廁所後洗手是很重要的。,Make sure to wash your hands with soap and water before eating.,確定在吃東西之前要用香皂和水來洗手。,https://www.youtube.com/watch?v=VsKKq1ttAYY,False
wKv5SCddvT4,Word of the Day: check out 借書,check out,借書,hsinmin,彰化縣田中鎮新民國小,彰化縣田中鎮新民國小,ok,tianzhong,The students check out books from the library at recess.,同學們利用下課到圖書室借書。,"After the librarian checks out the students' books, they can take them home to read.",向圖書館員辦理借閱手續後，同學們可以將書帶回家看。,https://www.youtube.com/watch?v=wKv5SCddvT4,False
26D-LmTbZVw,Word of the Day: Chinese yo-yo 扯鈴,Chinese yo-yo,扯鈴,sinjuang,彰化縣和美鎮新庄國小,彰化縣和美鎮新庄國小,ok,hemei,The Chinese yo-yo is a popular toy many children enjoy.,扯鈴是很受小孩子喜歡的玩具。,The students perform tricks with Chinese yo-yos.,同學們用扯鈴表演特技。,https://www.youtube.com/watch?v=26D-LmTbZVw,False
vB9p53t6oBg,Word of the Day: calligraphy 書法,calligraphy,書法,hsinmin,彰化縣田中鎮新民國小,彰化縣田中鎮新民國小,ok,tianzhong,The students are quietly practicing Chinese calligraphy.,同學們安靜地練習寫書法。,The calligraphy teacher is patiently instructing her students.,書法老師很有耐心地指導她的學生。,https://www.youtube.com/watch?v=vB9p53t6oBg,True
